frame,tag,xN,yN,wN,hN,xS,yS,wS,hS
2503,0,-1,-1,-1,-1,-1,-1,-1,-1
2504,0,-1,-1,-1,-1,-1,-1,-1,-1
2505,0,-1,-1,-1,-1,-1,-1,-1,-1
2506,0,-1,-1,-1,-1,-1,-1,-1,-1
2507,0,-1,-1,-1,-1,-1,-1,-1,-1
2508,0,-1,-1,-1,-1,-1,-1,-1,-1
2509,0,-1,-1,-1,-1,-1,-1,-1,-1
2510,0,-1,-1,-1,-1,-1,-1,-1,-1
2511,0,-1,-1,-1,-1,-1,-1,-1,-1
2512,0,-1,-1,-1,-1,-1,-1,-1,-1
2513,0,-1,-1,-1,-1,-1,-1,-1,-1
2514,0,-1,-1,-1,-1,-1,-1,-1,-1
2515,0,-1,-1,-1,-1,-1,-1,-1,-1
2516,0,-1,-1,-1,-1,-1,-1,-1,-1
2517,0,-1,-1,-1,-1,-1,-1,-1,-1
2518,0,-1,-1,-1,-1,-1,-1,-1,-1
2519,0,-1,-1,-1,-1,-1,-1,-1,-1
2520,0,-1,-1,-1,-1,-1,-1,-1,-1
2521,0,-1,-1,-1,-1,-1,-1,-1,-1
2522,0,-1,-1,-1,-1,-1,-1,-1,-1
2523,0,-1,-1,-1,-1,-1,-1,-1,-1
2524,0,-1,-1,-1,-1,-1,-1,-1,-1
2525,0,-1,-1,-1,-1,-1,-1,-1,-1
2526,0,-1,-1,-1,-1,-1,-1,-1,-1
2527,0,-1,-1,-1,-1,-1,-1,-1,-1
2528,0,-1,-1,-1,-1,-1,-1,-1,-1
2529,0,-1,-1,-1,-1,-1,-1,-1,-1
2530,0,-1,-1,-1,-1,-1,-1,-1,-1
2531,0,-1,-1,-1,-1,-1,-1,-1,-1
2532,0,-1,-1,-1,-1,-1,-1,-1,-1
2533,0,-1,-1,-1,-1,-1,-1,-1,-1
2534,0,-1,-1,-1,-1,-1,-1,-1,-1
2535,0,-1,-1,-1,-1,-1,-1,-1,-1
2536,0,-1,-1,-1,-1,-1,-1,-1,-1
2537,0,-1,-1,-1,-1,-1,-1,-1,-1
2538,0,-1,-1,-1,-1,-1,-1,-1,-1
2539,0,-1,-1,-1,-1,-1,-1,-1,-1
2540,0,-1,-1,-1,-1,-1,-1,-1,-1
2541,0,-1,-1,-1,-1,-1,-1,-1,-1
2542,0,-1,-1,-1,-1,-1,-1,-1,-1
2543,0,-1,-1,-1,-1,-1,-1,-1,-1
2544,0,-1,-1,-1,-1,-1,-1,-1,-1
2545,0,-1,-1,-1,-1,-1,-1,-1,-1
2546,0,-1,-1,-1,-1,-1,-1,-1,-1
2547,0,-1,-1,-1,-1,-1,-1,-1,-1
2548,0,-1,-1,-1,-1,-1,-1,-1,-1
2549,0,-1,-1,-1,-1,-1,-1,-1,-1
2550,0,-1,-1,-1,-1,-1,-1,-1,-1
2551,0,-1,-1,-1,-1,-1,-1,-1,-1
2552,0,-1,-1,-1,-1,-1,-1,-1,-1
2553,0,-1,-1,-1,-1,-1,-1,-1,-1
2554,0,-1,-1,-1,-1,-1,-1,-1,-1
2555,0,-1,-1,-1,-1,-1,-1,-1,-1
2556,0,-1,-1,-1,-1,-1,-1,-1,-1
2557,0,-1,-1,-1,-1,-1,-1,-1,-1
2558,0,-1,-1,-1,-1,-1,-1,-1,-1
2559,0,-1,-1,-1,-1,-1,-1,-1,-1
2560,0,-1,-1,-1,-1,-1,-1,-1,-1
2561,0,-1,-1,-1,-1,-1,-1,-1,-1
2562,0,-1,-1,-1,-1,-1,-1,-1,-1
2563,0,-1,-1,-1,-1,-1,-1,-1,-1
2564,0,-1,-1,-1,-1,-1,-1,-1,-1
2565,0,-1,-1,-1,-1,-1,-1,-1,-1
2566,0,-1,-1,-1,-1,-1,-1,-1,-1
2567,0,-1,-1,-1,-1,-1,-1,-1,-1
2568,0,-1,-1,-1,-1,-1,-1,-1,-1
2569,0,-1,-1,-1,-1,-1,-1,-1,-1
2570,0,-1,-1,-1,-1,-1,-1,-1,-1
2571,0,-1,-1,-1,-1,-1,-1,-1,-1
2572,0,-1,-1,-1,-1,-1,-1,-1,-1
2573,0,-1,-1,-1,-1,-1,-1,-1,-1
2574,0,-1,-1,-1,-1,-1,-1,-1,-1
2575,0,-1,-1,-1,-1,-1,-1,-1,-1
2576,0,-1,-1,-1,-1,-1,-1,-1,-1
2577,0,-1,-1,-1,-1,-1,-1,-1,-1
2578,0,-1,-1,-1,-1,-1,-1,-1,-1
2579,0,-1,-1,-1,-1,-1,-1,-1,-1
2580,0,-1,-1,-1,-1,-1,-1,-1,-1
2581,0,-1,-1,-1,-1,-1,-1,-1,-1
2582,0,-1,-1,-1,-1,-1,-1,-1,-1
2583,0,-1,-1,-1,-1,-1,-1,-1,-1
2584,0,-1,-1,-1,-1,-1,-1,-1,-1
2585,0,-1,-1,-1,-1,-1,-1,-1,-1
2586,0,-1,-1,-1,-1,-1,-1,-1,-1
2587,0,-1,-1,-1,-1,-1,-1,-1,-1
2588,0,-1,-1,-1,-1,-1,-1,-1,-1
2589,0,-1,-1,-1,-1,-1,-1,-1,-1
2590,0,-1,-1,-1,-1,-1,-1,-1,-1
2591,0,-1,-1,-1,-1,-1,-1,-1,-1
2592,0,-1,-1,-1,-1,-1,-1,-1,-1
2593,0,-1,-1,-1,-1,-1,-1,-1,-1
2594,0,-1,-1,-1,-1,-1,-1,-1,-1
2595,0,-1,-1,-1,-1,-1,-1,-1,-1
2596,0,-1,-1,-1,-1,-1,-1,-1,-1
2597,0,-1,-1,-1,-1,-1,-1,-1,-1
2598,0,-1,-1,-1,-1,-1,-1,-1,-1
2599,0,-1,-1,-1,-1,-1,-1,-1,-1
2600,0,-1,-1,-1,-1,-1,-1,-1,-1
2601,0,-1,-1,-1,-1,-1,-1,-1,-1
2602,0,-1,-1,-1,-1,-1,-1,-1,-1
2603,0,-1,-1,-1,-1,-1,-1,-1,-1
2604,0,-1,-1,-1,-1,-1,-1,-1,-1
2605,0,-1,-1,-1,-1,-1,-1,-1,-1
2606,0,-1,-1,-1,-1,-1,-1,-1,-1
2607,0,-1,-1,-1,-1,-1,-1,-1,-1
2608,0,-1,-1,-1,-1,-1,-1,-1,-1
2609,0,-1,-1,-1,-1,-1,-1,-1,-1
2610,0,-1,-1,-1,-1,-1,-1,-1,-1
2611,0,-1,-1,-1,-1,-1,-1,-1,-1
2612,0,-1,-1,-1,-1,-1,-1,-1,-1
2613,0,-1,-1,-1,-1,-1,-1,-1,-1
2614,0,-1,-1,-1,-1,-1,-1,-1,-1
2615,0,-1,-1,-1,-1,-1,-1,-1,-1
2616,0,-1,-1,-1,-1,-1,-1,-1,-1
2617,0,-1,-1,-1,-1,-1,-1,-1,-1
2618,0,-1,-1,-1,-1,-1,-1,-1,-1
2619,0,-1,-1,-1,-1,-1,-1,-1,-1
2620,0,-1,-1,-1,-1,-1,-1,-1,-1
2621,0,-1,-1,-1,-1,-1,-1,-1,-1
2622,0,-1,-1,-1,-1,-1,-1,-1,-1
2623,0,-1,-1,-1,-1,-1,-1,-1,-1
2624,0,-1,-1,-1,-1,-1,-1,-1,-1
2625,0,-1,-1,-1,-1,-1,-1,-1,-1
2626,0,-1,-1,-1,-1,-1,-1,-1,-1
2627,0,-1,-1,-1,-1,-1,-1,-1,-1
2628,0,-1,-1,-1,-1,-1,-1,-1,-1
2629,0,-1,-1,-1,-1,-1,-1,-1,-1
2630,0,-1,-1,-1,-1,-1,-1,-1,-1
2631,0,-1,-1,-1,-1,-1,-1,-1,-1
2632,0,-1,-1,-1,-1,-1,-1,-1,-1
2633,0,-1,-1,-1,-1,-1,-1,-1,-1
2634,0,-1,-1,-1,-1,-1,-1,-1,-1
2635,0,-1,-1,-1,-1,-1,-1,-1,-1
2636,0,-1,-1,-1,-1,-1,-1,-1,-1
2637,0,-1,-1,-1,-1,-1,-1,-1,-1
2638,0,-1,-1,-1,-1,-1,-1,-1,-1
2639,0,-1,-1,-1,-1,-1,-1,-1,-1
2640,0,-1,-1,-1,-1,-1,-1,-1,-1
2641,0,-1,-1,-1,-1,-1,-1,-1,-1
2642,0,-1,-1,-1,-1,-1,-1,-1,-1
2643,0,-1,-1,-1,-1,-1,-1,-1,-1
2644,0,-1,-1,-1,-1,-1,-1,-1,-1
2645,0,-1,-1,-1,-1,-1,-1,-1,-1
2646,0,-1,-1,-1,-1,-1,-1,-1,-1
2647,0,-1,-1,-1,-1,-1,-1,-1,-1
2648,0,-1,-1,-1,-1,-1,-1,-1,-1
2649,0,-1,-1,-1,-1,-1,-1,-1,-1
2650,0,-1,-1,-1,-1,-1,-1,-1,-1
2651,0,-1,-1,-1,-1,-1,-1,-1,-1
2652,0,-1,-1,-1,-1,-1,-1,-1,-1
2653,0,-1,-1,-1,-1,-1,-1,-1,-1
2654,0,-1,-1,-1,-1,-1,-1,-1,-1
2655,0,-1,-1,-1,-1,-1,-1,-1,-1
2656,0,-1,-1,-1,-1,-1,-1,-1,-1
2657,0,-1,-1,-1,-1,-1,-1,-1,-1
2658,0,-1,-1,-1,-1,-1,-1,-1,-1
2659,0,-1,-1,-1,-1,-1,-1,-1,-1
2660,0,-1,-1,-1,-1,-1,-1,-1,-1
2661,0,-1,-1,-1,-1,-1,-1,-1,-1
2662,0,-1,-1,-1,-1,-1,-1,-1,-1
2663,0,-1,-1,-1,-1,-1,-1,-1,-1
2664,0,-1,-1,-1,-1,-1,-1,-1,-1
2665,0,-1,-1,-1,-1,-1,-1,-1,-1
2666,0,-1,-1,-1,-1,-1,-1,-1,-1
2667,0,-1,-1,-1,-1,-1,-1,-1,-1
2668,0,-1,-1,-1,-1,-1,-1,-1,-1
2669,0,-1,-1,-1,-1,-1,-1,-1,-1
2670,0,-1,-1,-1,-1,-1,-1,-1,-1
2671,0,-1,-1,-1,-1,-1,-1,-1,-1
2672,0,-1,-1,-1,-1,-1,-1,-1,-1
2673,0,-1,-1,-1,-1,-1,-1,-1,-1
2674,0,-1,-1,-1,-1,-1,-1,-1,-1
2675,0,-1,-1,-1,-1,-1,-1,-1,-1
2676,0,-1,-1,-1,-1,-1,-1,-1,-1
2677,0,-1,-1,-1,-1,-1,-1,-1,-1
2678,0,-1,-1,-1,-1,-1,-1,-1,-1
2679,0,-1,-1,-1,-1,-1,-1,-1,-1
2680,0,-1,-1,-1,-1,-1,-1,-1,-1
2681,0,-1,-1,-1,-1,-1,-1,-1,-1
2682,0,-1,-1,-1,-1,-1,-1,-1,-1
2683,0,-1,-1,-1,-1,-1,-1,-1,-1
2684,0,-1,-1,-1,-1,-1,-1,-1,-1
2685,0,-1,-1,-1,-1,-1,-1,-1,-1
2686,0,-1,-1,-1,-1,-1,-1,-1,-1
2687,0,-1,-1,-1,-1,-1,-1,-1,-1
2688,0,-1,-1,-1,-1,-1,-1,-1,-1
2689,0,-1,-1,-1,-1,-1,-1,-1,-1
2690,0,-1,-1,-1,-1,-1,-1,-1,-1
2691,0,-1,-1,-1,-1,-1,-1,-1,-1
2692,0,-1,-1,-1,-1,-1,-1,-1,-1
2693,0,-1,-1,-1,-1,-1,-1,-1,-1
2694,0,-1,-1,-1,-1,-1,-1,-1,-1
2695,0,-1,-1,-1,-1,-1,-1,-1,-1
2696,0,-1,-1,-1,-1,-1,-1,-1,-1
2697,0,-1,-1,-1,-1,-1,-1,-1,-1
2698,0,-1,-1,-1,-1,-1,-1,-1,-1
2699,0,-1,-1,-1,-1,-1,-1,-1,-1
2700,0,-1,-1,-1,-1,-1,-1,-1,-1
2701,0,-1,-1,-1,-1,-1,-1,-1,-1
2702,0,-1,-1,-1,-1,-1,-1,-1,-1
2703,0,-1,-1,-1,-1,-1,-1,-1,-1
2704,0,-1,-1,-1,-1,-1,-1,-1,-1
2705,0,-1,-1,-1,-1,-1,-1,-1,-1
2706,0,-1,-1,-1,-1,-1,-1,-1,-1
2707,0,-1,-1,-1,-1,-1,-1,-1,-1
2708,0,-1,-1,-1,-1,-1,-1,-1,-1
2709,0,-1,-1,-1,-1,-1,-1,-1,-1
2710,0,-1,-1,-1,-1,-1,-1,-1,-1
2711,0,-1,-1,-1,-1,-1,-1,-1,-1
2712,0,-1,-1,-1,-1,-1,-1,-1,-1
2713,0,-1,-1,-1,-1,-1,-1,-1,-1
2714,0,-1,-1,-1,-1,-1,-1,-1,-1
2715,0,-1,-1,-1,-1,-1,-1,-1,-1
2716,0,-1,-1,-1,-1,-1,-1,-1,-1
2717,0,-1,-1,-1,-1,-1,-1,-1,-1
2718,0,-1,-1,-1,-1,-1,-1,-1,-1
2719,0,-1,-1,-1,-1,-1,-1,-1,-1
2720,0,-1,-1,-1,-1,-1,-1,-1,-1
2721,0,-1,-1,-1,-1,-1,-1,-1,-1
2722,0,-1,-1,-1,-1,-1,-1,-1,-1
2723,0,-1,-1,-1,-1,-1,-1,-1,-1
2724,0,-1,-1,-1,-1,-1,-1,-1,-1
2725,0,-1,-1,-1,-1,-1,-1,-1,-1
2726,0,-1,-1,-1,-1,-1,-1,-1,-1
2727,0,-1,-1,-1,-1,-1,-1,-1,-1
2728,0,-1,-1,-1,-1,-1,-1,-1,-1
2729,0,-1,-1,-1,-1,-1,-1,-1,-1
2730,0,-1,-1,-1,-1,-1,-1,-1,-1
2731,0,-1,-1,-1,-1,-1,-1,-1,-1
2732,0,-1,-1,-1,-1,-1,-1,-1,-1
2733,0,-1,-1,-1,-1,-1,-1,-1,-1
2734,0,-1,-1,-1,-1,-1,-1,-1,-1
2735,0,-1,-1,-1,-1,-1,-1,-1,-1
2736,0,-1,-1,-1,-1,-1,-1,-1,-1
2737,0,-1,-1,-1,-1,-1,-1,-1,-1
2738,0,-1,-1,-1,-1,-1,-1,-1,-1
2739,0,-1,-1,-1,-1,-1,-1,-1,-1
2740,0,-1,-1,-1,-1,-1,-1,-1,-1
2741,0,-1,-1,-1,-1,-1,-1,-1,-1
2742,1,119.648,98.6769,84,138,65.1744,338.084,55,142
2743,1,119.373,96.5872,85,137,68.7943,343.417,57,145
2744,1,106.997,86.9705,43,128,72.0062,344.705,52,146
2745,1,106.412,79.5916,45,139,72.7707,337.649,50,145
2746,1,105.804,75.2637,47,137,74.2938,330.628,53,153
2747,1,101.698,68.7112,60,134,76.9549,357.105,57,168
2748,1,103.617,66.0206,54,135,77.6214,383.008,65,196
2749,1,100.106,66.5107,65,133,82.0566,383.139,54,195
2750,1,99.1834,131.543,68,152,83.0709,387.308,50,163
2751,1,86.8053,103.293,108,138,84.1961,385.359,41,168
2752,1,82.5011,62.5783,96,119,86.0531,385.098,37,170
2753,1,71.6936,65.7754,62,106,89.3065,384.707,47,173
2754,1,63.5086,59.1158,59,113,87.0716,358.77,39,156
2755,1,62.9771,41.7497,59,122,88.1784,351.652,42,157
2756,1,61.4719,-7.42627,59,107,89.4557,357.522,45,165
2757,1,64.2691,-53.9151,47,89,95.1062,335.321,61,201
2758,1,53.9082,-48.5798,41,91,91.9042,335.175,46,152
2759,1,58.6423,-53.9151,55,89,94.5813,329.595,69,140
2760,1,54.9769,-38.0397,37,95,96.8173,331.512,84,127
2761,1,55.3685,-7.42627,45,107,96.6058,341.694,87,117
2762,1,50.9065,-8.81124,36,92,100.273,341.55,96,118
2763,1,51.6067,-8.2569,38,90,117.76,335.175,119,112
2764,1,55.0096,-7.97988,40,89,129.448,331.659,108,116
2765,1,64.855,-7.70303,49,88,141.695,317.774,87,119
2766,1,71.9833,-7.42627,44,87,145.424,328.56,80,127
2767,1,80.6589,5.44437,59,90,153.435,331.512,73,127
2768,1,90.4604,14.5912,34,96,159.423,323.049,59,114
2769,1,100.486,-43.581,32,74,166.564,303.304,44,103
2770,1,109.172,49.6144,33,111,165.417,308.745,43,118
2771,1,113.526,64.7935,41,110,162.648,315.952,44,131
2772,1,123.493,77.4317,35,98,158.189,314.886,44,138
2773,1,133.28,109.922,53,99,154.99,291.911,52,125
2774,1,134.733,112.642,50,87,151.149,314.733,46,139
2775,1,136.251,113.094,55,85,138.205,329.152,73,143
2776,1,136.208,123.837,54,97,135.861,338.229,75,141
2777,1,138.357,114.223,46,110,126.995,339.242,41,134
2778,1,134.677,104.442,51,113,121.567,340.686,39,154
2779,1,129.907,97.9812,33,111,109.836,360.704,54,142
2780,1,127.757,84.1253,33,110,106.22,364.273,51,146
2781,1,120.856,83.4118,45,113,100.264,358.077,36,181
2782,1,117.726,82.459,47,117,96.1624,352.916,33,198
2783,0,-1,-1,-1,-1,-1,-1,-1,-1
2784,0,-1,-1,-1,-1,-1,-1,-1,-1
2785,0,-1,-1,-1,-1,-1,-1,-1,-1
2786,0,-1,-1,-1,-1,-1,-1,-1,-1
2787,1,96.2452,55.6329,77,107,59.4435,383.401,43,173
2788,1,96.2452,55.6329,77,107,56.5924,400.585,37,159
2789,1,96.8891,55.6329,79,107,56.4325,406.326,41,153
2790,1,98.1771,55.6329,79,107,59.1183,400.836,52,157
2791,1,107.837,55.6329,97,107,62.1042,380.249,59,157
2792,1,102.353,60.1071,66,109,62.9711,373.072,56,151
2793,1,106.211,58.6195,54,115,66.5326,361.117,65,139
2794,1,109.07,62.5783,45,119,71.7078,358.354,87,139
2795,1,109.358,66.5107,44,123,78.6679,337.794,76,134
2796,1,110.956,66.2657,35,124,86.128,343.99,58,141
2797,1,110.737,55.3834,32,118,102.974,338.519,37,159
2798,1,110.272,71.3896,35,123,106.912,336.922,49,140
2799,1,112.224,67.0004,39,121,117.557,332.98,64,137
2800,1,113.767,71.3896,44,123,124.171,325.589,74,127
2801,1,114.813,88.6238,44,131,131.604,319.288,71,109
2802,1,115.382,92.8535,42,133,134.211,316.56,69,107
2803,1,118.122,97.0523,31,135,139.069,308.59,87,119
2804,1,124.837,102.603,41,111,136.616,300.01,60,124
2805,1,124.483,104.671,40,112,138.62,294.785,43,127
2806,1,123.865,104.671,42,112,139.102,313.817,38,145
2807,1,122.004,105.13,50,110,137.854,313.511,43,147
2808,1,122.191,111.283,57,113,137.368,313.052,45,150
2809,1,130.624,117.147,71,107,135.808,314.275,43,142
2810,1,141.602,157.176,52,122,130.734,315.343,59,135
2811,1,142.037,211.31,51,149,129.498,322.449,39,138
2812,1,142.317,218.049,41,153,128.415,325.142,37,140
2813,1,144.595,177.048,55,135,128.189,324.396,34,145
2814,1,145.698,157.802,50,129,128.152,317.471,33,141
2815,1,147.684,146.002,45,135,129.989,283.021,38,120
2816,1,145.819,147.915,39,136,132.576,283.51,52,117
2817,1,140.68,74.0558,33,102,132.83,283.673,67,126
2818,1,138.028,114.899,37,127,137.051,282.204,71,125
2819,1,137.688,124.944,37,132,143.655,274.461,67,112
2820,1,136.446,125.829,37,128,147.397,267.772,68,102
2821,1,131.998,236.493,36,182,149.516,257.22,64,134
2822,1,131.135,220.09,41,172,148.002,260.82,67,133
2823,1,133.22,111.963,37,120,145.669,259.451,56,121
2824,1,131.142,98.2132,37,120,145.323,261.161,47,131
2825,1,130.056,80.3098,40,126,144.642,264.393,37,132
2826,1,128.843,78.3926,42,124,142.114,267.604,44,133
2827,0,-1,-1,-1,-1,-1,-1,-1,-1
2828,0,-1,-1,-1,-1,-1,-1,-1,-1
2829,0,-1,-1,-1,-1,-1,-1,-1,-1
2830,0,-1,-1,-1,-1,-1,-1,-1,-1
2831,0,-1,-1,-1,-1,-1,-1,-1,-1
2832,0,-1,-1,-1,-1,-1,-1,-1,-1
2833,0,-1,-1,-1,-1,-1,-1,-1,-1
2834,0,-1,-1,-1,-1,-1,-1,-1,-1
2835,0,-1,-1,-1,-1,-1,-1,-1,-1
2836,0,-1,-1,-1,-1,-1,-1,-1,-1
2837,0,-1,-1,-1,-1,-1,-1,-1,-1
2838,0,-1,-1,-1,-1,-1,-1,-1,-1
2839,0,-1,-1,-1,-1,-1,-1,-1,-1
2840,0,-1,-1,-1,-1,-1,-1,-1,-1
2841,0,-1,-1,-1,-1,-1,-1,-1,-1
2842,0,-1,-1,-1,-1,-1,-1,-1,-1
2843,1,76.3782,9.76569,40,104,88.9617,356.41,47,173
2844,1,77.6628,6.79802,30,105,86.2228,350.243,56,157
2845,1,78.8741,18.8491,33,110,76.6985,365.638,55,156
2846,1,78.8741,18.8491,33,110,75.8357,368.898,51,152
2847,1,79.5817,21.4952,31,110,72.6587,373.474,47,158
2848,1,80.7602,33.263,34,115,68.3066,370.518,39,170
2849,1,83.7196,33.7808,35,113,62.7479,356.41,30,173
2850,1,85.2609,52.6313,37,119,59.8079,349.819,31,180
2851,1,87.8609,54.3841,41,122,53.3978,356.966,39,169
2852,1,88.77,48.1003,38,117,50.009,377.472,46,178
2853,1,90.5558,69.1991,59,122,46.8999,399.074,41,171
2854,1,90.5768,71.8753,63,121,45.0847,399.326,41,169
2855,1,90.5768,71.8753,63,121,49.0377,396.544,43,171
2856,1,88.3157,67.9786,62,117,50.1238,383.532,43,172
2857,1,85.2026,47.8475,57,108,52.4121,382.746,45,168
2858,1,80.1166,73.0877,66,116,56.9566,384.968,52,161
2859,1,75.1778,79.5916,62,119,58.8901,381.565,65,167
2860,1,71.0849,67.0004,54,91,63.772,357.938,46,162
2861,1,70.2576,96.8198,53,96,66.8879,357.799,39,163
2862,1,70.9185,122.505,53,103,71.1652,356.41,41,143
2863,1,69.6914,144.295,47,103,74.982,355.295,45,141
2864,1,68.8006,133.725,45,102,78.027,351.793,48,166
2865,1,67.8612,111.057,44,114,79.5148,342.7,53,160
2866,1,70.2579,108.784,52,114,80.1096,336.341,50,154
2867,1,70.2397,96.1218,43,119,80.2742,332.54,49,150
2868,1,71.5389,72.6031,39,108,75.967,337.794,67,144
2869,1,76.1146,79.1123,41,111,74.6306,342.7,71,150
2870,1,78.9233,59.3638,47,102,71.6912,342.413,53,152
2871,1,82.9441,71.1466,47,114,68.6444,346.131,34,156
2872,1,83.9139,72.3605,44,119,65.9698,358.908,43,155
2873,1,85.1777,71.8753,46,121,64.1016,371.864,49,160
2874,1,87.0305,67.0004,42,121,58.4723,387.438,70,162
2875,1,86.3871,66.5107,42,123,55.4006,395.273,75,161
2876,1,84.8323,69.6866,49,120,56.4634,398.064,47,159
2877,1,84.8694,72.6031,49,118,56.1494,396.417,44,162
2878,1,84.1992,69.9302,51,119,59.6812,388.474,43,164
2879,1,75.8138,64.3019,53,122,61.5415,388.603,49,163
2880,1,69.6521,48.1003,35,117,65.7082,388.474,53,164
2881,1,66.7358,48.1003,44,117,65.6411,386.789,55,167
2882,0,-1,-1,-1,-1,-1,-1,-1,-1
2883,0,-1,-1,-1,-1,-1,-1,-1,-1
2884,0,-1,-1,-1,-1,-1,-1,-1,-1
2885,0,-1,-1,-1,-1,-1,-1,-1,-1
2886,0,-1,-1,-1,-1,-1,-1,-1,-1
2887,0,-1,-1,-1,-1,-1,-1,-1,-1
2888,0,-1,-1,-1,-1,-1,-1,-1,-1
2889,0,-1,-1,-1,-1,-1,-1,-1,-1
2890,0,-1,-1,-1,-1,-1,-1,-1,-1
2891,0,-1,-1,-1,-1,-1,-1,-1,-1
2892,0,-1,-1,-1,-1,-1,-1,-1,-1
2893,1,41.6462,-3.56459,58,93,83.6198,326.185,59,123
2894,1,47.3118,-5.49244,33,100,82.2075,330.333,65,125
2895,1,49.3654,-4.94103,37,98,79.1969,328.56,77,127
2896,1,57.5098,15.3918,33,103,76.1976,327.671,49,133
2897,1,61.3106,70.417,39,127,74.2774,330.038,33,137
2898,1,69.3175,34.815,43,109,72.186,350.525,46,165
2899,1,71.2833,34.815,45,109,69.4572,369.574,52,157
2900,1,71.6629,-6.59674,47,94,64.9496,386.919,60,156
2901,1,73.8045,30.1472,47,107,60.0032,390.409,66,149
2902,1,75.1069,-21.1326,42,86,60.981,391.566,54,150
2903,1,79.9205,42.005,53,111,62.5023,389.378,45,157
2904,1,78.1044,49.6144,61,111,63.6846,384.446,41,165
2905,1,73.8919,49.3623,52,112,65.454,382.09,45,163
2906,1,71.9027,47.3418,46,110,67.8961,384.968,47,161
2907,1,69.3045,72.118,46,120,68.9664,382.353,50,181
2908,1,64.7916,48.1003,48,97,72.9202,358.77,42,156
2909,1,59.3535,87.2069,63,117,74.9703,354.876,41,164
2910,1,56.4014,124.28,59,135,78.2958,352.916,41,168
2911,1,57.9432,124.944,46,132,79.9083,338.374,39,150
2912,1,56.7304,124.944,50,132,83.2417,359.185,39,153
2913,1,58.468,122.727,46,132,84.3439,353.617,46,153
2914,1,58.3942,120.725,44,131,81.5794,336.049,50,156
2915,1,58.3942,120.725,42,131,77.0603,290.949,56,131
2916,1,60.5402,121.17,47,129,72.2663,303.617,72,131
2917,1,62.4433,66.0206,47,105,71.171,301.11,72,127
2918,1,65.247,52.6313,45,99,68.8957,293.989,52,142
2919,1,68.9956,96.1218,39,119,66.1183,288.214,42,128
2920,1,71.1749,108.557,35,125,62.666,279.253,38,103
2921,1,74.9216,111.057,47,114,60.8788,273.796,44,96
2922,1,78.601,110.83,39,115,60.8921,274.129,48,114
2923,1,80.6469,104.671,44,112,61.7261,275.291,51,127
2924,1,84.6553,80.549,44,105,61.0221,270.794,45,134
2925,1,83.6065,73.0877,45,116,60.7047,269.453,46,132
2926,0,-1,-1,-1,-1,-1,-1,-1,-1
2927,0,-1,-1,-1,-1,-1,-1,-1,-1
2928,0,-1,-1,-1,-1,-1,-1,-1,-1
2929,0,-1,-1,-1,-1,-1,-1,-1,-1
2930,0,-1,-1,-1,-1,-1,-1,-1,-1
2931,0,-1,-1,-1,-1,-1,-1,-1,-1
2932,0,-1,-1,-1,-1,-1,-1,-1,-1
2933,0,-1,-1,-1,-1,-1,-1,-1,-1
2934,0,-1,-1,-1,-1,-1,-1,-1,-1
2935,0,-1,-1,-1,-1,-1,-1,-1,-1
2936,0,-1,-1,-1,-1,-1,-1,-1,-1
2937,0,-1,-1,-1,-1,-1,-1,-1,-1
2938,0,-1,-1,-1,-1,-1,-1,-1,-1
2939,0,-1,-1,-1,-1,-1,-1,-1,-1
2940,1,67.5481,-35.4315,65,96,93.5564,360.014,84,157
2941,1,68.1075,13.2546,47,111,93.5777,363.041,94,125
2942,1,64.4894,26.4916,45,101,93.7928,393.615,100,144
2943,1,65.2901,31.4474,55,102,96.1008,394.509,94,147
2944,1,86.4342,42.005,67,121,103.109,367.407,98,123
2945,1,92.325,46.5823,63,123,104.55,364.547,94,124
2946,1,95.2621,51.1248,54,125,110.073,360.842,83,131
2947,1,95.2602,50.6217,54,117,115.12,359.6,66,140
2948,1,96.2643,62.0849,57,121,119.71,357.938,49,152
2949,1,98.5212,76.2283,64,123,121.432,356.271,44,164
2950,1,115.294,75.9873,85,124,122.757,351.511,37,158
2951,1,113.062,77.4317,66,118,124.563,347.411,32,157
2952,1,128.421,82.6974,45,126,125.586,354.037,31,160
2953,1,133.833,91.2122,45,130,127.957,355.295,37,151
2954,1,135.934,103.753,45,136,129.963,360.014,44,147
2955,1,140.318,93.3215,36,131,132.164,358.77,43,156
2956,1,144.276,103.753,50,136,135.706,360.152,40,156
2957,1,147.415,109.922,55,139,136.384,361.117,37,159
2958,0,-1,-1,-1,-1,-1,-1,-1,-1
2959,0,-1,-1,-1,-1,-1,-1,-1,-1
2960,0,-1,-1,-1,-1,-1,-1,-1,-1
2961,0,-1,-1,-1,-1,-1,-1,-1,-1
2962,0,-1,-1,-1,-1,-1,-1,-1,-1
2963,0,-1,-1,-1,-1,-1,-1,-1,-1
2964,0,-1,-1,-1,-1,-1,-1,-1,-1
2965,0,-1,-1,-1,-1,-1,-1,-1,-1
2966,0,-1,-1,-1,-1,-1,-1,-1,-1
2967,0,-1,-1,-1,-1,-1,-1,-1,-1
2968,0,-1,-1,-1,-1,-1,-1,-1,-1
2969,0,-1,-1,-1,-1,-1,-1,-1,-1
2970,0,-1,-1,-1,-1,-1,-1,-1,-1
2971,0,-1,-1,-1,-1,-1,-1,-1,-1
2972,0,-1,-1,-1,-1,-1,-1,-1,-1
