frame,tag,xN,yN,wN,hN,xS,yS,wS,hS
3998,1,88.8416,130.974,11,90,101.037,315.648,44,108
3999,1,89.3737,128.869,12,91,101.494,315.774,43,107
4000,1,91.7209,150.653,12,104,103.344,312.2,31,104
4001,1,93.7698,125.699,14,87,103.373,306.48,31,97
4002,1,96.5322,124.092,17,85,103.869,300.411,36,92
4003,1,97.6359,119.625,21,88,104.368,294.948,37,92
4004,1,107.305,92.3544,32,94,103.458,289.576,31,101
4005,1,107.666,44.6334,32,69,101.105,288.772,28,107
4006,1,107.503,66.1168,32,80,98.7476,288.106,25,112
4007,1,111.257,42.5233,26,68,98.2772,290.75,24,113
4008,1,111.271,41.1907,26,74,96.872,293.527,25,113
4009,1,110.092,39.6717,28,81,96.872,293.527,29,113
4010,1,111.34,34.707,26,83,95.0076,296.156,29,114
4011,1,110.218,26.6002,28,79,95.0087,296.43,29,112
4012,1,107.959,5.82456,32,69,95.9661,304.013,27,116
4013,1,107.346,5.61078,33,70,95.0655,310.567,29,117
4014,1,94.4564,6.30927,16,69,94.6257,315.058,24,113
4015,1,93.2111,2.1013,16,67,93.2603,316.383,29,113
4016,1,92.5865,0.224416,19,75,91.5022,325.086,33,116
4017,1,88.519,-46.0133,13,63,90.6811,334.37,35,123
4018,1,86.5512,-51.3337,18,74,89.8258,338.383,37,121
4019,1,82.7235,-49.631,12,68,89.3695,337.389,38,119
4020,1,81.432,-4.85853,13,78,92.5148,340.35,43,115
4021,1,80.2186,-3.37727,15,72,89.8756,343.339,53,111
4022,1,80.3793,7.28479,15,67,90.7999,347.502,55,97
4023,1,79.4613,26.2864,13,75,88.1736,349.227,49,103
4024,1,80.0773,27.1755,16,71,69.8185,352.51,43,97
4025,1,80.6719,26.7002,15,73,64.2225,354.714,36,99
4026,1,80.6993,28.5171,15,75,59.4525,355.226,35,95
4027,1,80.7708,33.2603,15,74,57.6216,353.32,39,91
4028,1,83.3017,43.663,15,67,54.2146,346.319,32,89
4029,1,79.7745,45.7656,17,68,52.6474,341.544,25,88
4030,1,79.7957,47.0857,17,62,54.3085,339.426,25,95
4031,1,76.2402,46.7617,23,64,55.1086,337.68,31,99
4032,1,72.2894,28.5771,25,66,58.7712,340.133,31,99
4033,1,56.8874,16.9751,30,109,66.8479,342.908,37,96
4034,1,61.7157,-3.65328,17,76,73.585,346.535,46,96
4035,1,56.6172,-46.0076,19,58,73.9636,344.327,45,94
4036,1,36.5672,-52.6513,36,77,75.5441,353.913,44,105
4037,1,33.176,-31.9177,33,86,77.5058,362.586,48,112
4038,1,36.0241,-0.801137,35,78,80.8171,375.906,55,117
4039,1,34.3626,14.0635,31,85,81.3602,381.576,58,107
4040,1,32.664,16.209,28,86,82.6672,383.482,63,100
4041,1,34.5835,18.2198,31,87,84.7675,382.685,68,97
4042,1,38.7998,18.0718,38,87,87.6947,379.964,59,101
4043,1,53.6057,26.2633,22,59,88.9401,377.46,52,103
4044,1,56.5328,24.1105,27,68,92.3408,376.302,44,113
4045,1,58.2349,38.7191,33,73,94.0231,371.699,38,113
4046,1,74.9513,41.5008,13,68,95.7212,366.228,30,110
4047,1,80.8886,41.0826,15,69,96.1611,368.791,31,118
4048,1,86.8094,38.2139,21,71,95.3097,371.346,33,116
4049,1,90.4419,45.6376,23,67,95.7396,371.459,36,115
4050,1,97.5842,67.9113,27,73,94.89,373.538,34,117
4051,1,108.659,67.5703,16,73,94.056,377.661,32,121
4052,1,117.24,78.2585,21,81,92.8273,384.779,31,128
4053,1,120.535,87.4749,23,86,92.0152,388.904,29,131
4054,1,137.628,91.6867,41,93,94.1406,392.977,28,134
4055,1,142.289,89.7139,33,92,96.2339,392.969,27,134
4056,1,140.391,94.4557,14,89,99.1658,392.848,20,135
4057,1,142.249,90.7374,17,87,101.261,393.059,19,133
4058,1,150.919,89.4647,18,92,105.021,394.579,28,129
4059,1,155.252,94.8444,18,95,107.926,396.861,35,128
4060,0,-1,-1,-1,-1,-1,-1,-1,-1
4061,0,-1,-1,-1,-1,-1,-1,-1,-1
4062,0,-1,-1,-1,-1,-1,-1,-1,-1
4063,0,-1,-1,-1,-1,-1,-1,-1,-1
4064,0,-1,-1,-1,-1,-1,-1,-1,-1
4065,0,-1,-1,-1,-1,-1,-1,-1,-1
4066,0,-1,-1,-1,-1,-1,-1,-1,-1
4067,0,-1,-1,-1,-1,-1,-1,-1,-1
4068,0,-1,-1,-1,-1,-1,-1,-1,-1
4069,0,-1,-1,-1,-1,-1,-1,-1,-1
4070,0,-1,-1,-1,-1,-1,-1,-1,-1
4071,0,-1,-1,-1,-1,-1,-1,-1,-1
4072,0,-1,-1,-1,-1,-1,-1,-1,-1
4073,0,-1,-1,-1,-1,-1,-1,-1,-1
4074,0,-1,-1,-1,-1,-1,-1,-1,-1
4075,0,-1,-1,-1,-1,-1,-1,-1,-1
4076,0,-1,-1,-1,-1,-1,-1,-1,-1
4077,0,-1,-1,-1,-1,-1,-1,-1,-1
4078,0,-1,-1,-1,-1,-1,-1,-1,-1
4079,0,-1,-1,-1,-1,-1,-1,-1,-1
4080,0,-1,-1,-1,-1,-1,-1,-1,-1
4081,0,-1,-1,-1,-1,-1,-1,-1,-1
4082,0,-1,-1,-1,-1,-1,-1,-1,-1
4083,0,-1,-1,-1,-1,-1,-1,-1,-1
4084,0,-1,-1,-1,-1,-1,-1,-1,-1
4085,0,-1,-1,-1,-1,-1,-1,-1,-1
4086,0,-1,-1,-1,-1,-1,-1,-1,-1
4087,0,-1,-1,-1,-1,-1,-1,-1,-1
4088,0,-1,-1,-1,-1,-1,-1,-1,-1
4089,0,-1,-1,-1,-1,-1,-1,-1,-1
4090,0,-1,-1,-1,-1,-1,-1,-1,-1
4091,0,-1,-1,-1,-1,-1,-1,-1,-1
4092,0,-1,-1,-1,-1,-1,-1,-1,-1
4093,0,-1,-1,-1,-1,-1,-1,-1,-1
4094,0,-1,-1,-1,-1,-1,-1,-1,-1
4095,0,-1,-1,-1,-1,-1,-1,-1,-1
4096,0,-1,-1,-1,-1,-1,-1,-1,-1
4097,0,-1,-1,-1,-1,-1,-1,-1,-1
4098,0,-1,-1,-1,-1,-1,-1,-1,-1
4099,0,-1,-1,-1,-1,-1,-1,-1,-1
4100,0,-1,-1,-1,-1,-1,-1,-1,-1
4101,0,-1,-1,-1,-1,-1,-1,-1,-1
4102,0,-1,-1,-1,-1,-1,-1,-1,-1
4103,0,-1,-1,-1,-1,-1,-1,-1,-1
4104,0,-1,-1,-1,-1,-1,-1,-1,-1
4105,0,-1,-1,-1,-1,-1,-1,-1,-1
4106,0,-1,-1,-1,-1,-1,-1,-1,-1
4107,0,-1,-1,-1,-1,-1,-1,-1,-1
4108,0,-1,-1,-1,-1,-1,-1,-1,-1
4109,0,-1,-1,-1,-1,-1,-1,-1,-1
4110,0,-1,-1,-1,-1,-1,-1,-1,-1
4111,0,-1,-1,-1,-1,-1,-1,-1,-1
4112,0,-1,-1,-1,-1,-1,-1,-1,-1
4113,0,-1,-1,-1,-1,-1,-1,-1,-1
4114,0,-1,-1,-1,-1,-1,-1,-1,-1
4115,0,-1,-1,-1,-1,-1,-1,-1,-1
4116,0,-1,-1,-1,-1,-1,-1,-1,-1
4117,0,-1,-1,-1,-1,-1,-1,-1,-1
4118,0,-1,-1,-1,-1,-1,-1,-1,-1
4119,0,-1,-1,-1,-1,-1,-1,-1,-1
4120,0,-1,-1,-1,-1,-1,-1,-1,-1
4121,0,-1,-1,-1,-1,-1,-1,-1,-1
4122,0,-1,-1,-1,-1,-1,-1,-1,-1
4123,0,-1,-1,-1,-1,-1,-1,-1,-1
4124,0,-1,-1,-1,-1,-1,-1,-1,-1
4125,0,-1,-1,-1,-1,-1,-1,-1,-1
4126,1,104.429,96.895,19,102,69.841,339.793,28,131
4127,1,104.429,96.895,19,102,69.837,339.669,28,132
4128,1,103.293,96.9272,21,102,69.8005,338.551,28,131
4129,1,103.861,96.9111,20,102,69.8005,338.551,28,131
4130,1,103.861,96.9111,20,102,69.8774,340.908,28,132
4131,1,103.861,96.9111,20,102,69.8572,340.289,28,127
4132,1,102.725,96.9433,18,102,69.1112,331.156,27,120
4133,1,103.293,96.9272,19,102,68.8406,322.989,27,114
4134,1,102.19,85.9553,19,96,69.7033,321.691,29,114
4135,1,101.035,89.6802,21,98,70.1192,320.522,28,113
4136,1,97.0408,93.868,26,78,71.8559,317.907,28,113
4137,1,96.4724,94.2898,25,76,74.0665,315.532,31,111
4138,1,99.8898,91.7536,23,78,79.0348,313.116,32,109
4139,1,103.963,74.472,20,71,81.3663,315.326,31,112
4140,1,111.579,67.2679,19,74,85.5316,318.941,30,114
4141,1,113.349,65.7229,24,81,89.6326,319.16,31,112
4142,1,136.45,38.5761,42,72,96.0302,325.3,39,114
4143,1,139.653,32.6312,37,78,97.8478,331.657,39,114
4144,1,129.045,23.2128,55,111,98.7473,331.775,37,113
4145,1,129.045,23.2128,55,111,99.6453,333.157,39,112
4146,1,142.175,29.6049,33,81,101.412,343.123,51,112
4147,1,142.142,30.5127,33,77,101.395,348.641,55,107
4148,1,143.822,17.8666,31,62,101.4,346.932,55,101
4149,1,142.819,11.8581,33,68,104.053,347.034,57,100
4150,1,142.624,17.214,33,75,112.913,346.598,61,93
4151,1,141.377,17.9517,35,72,120.039,345.316,49,103
4152,1,128.23,31.6607,22,74,126.603,348.572,36,106
4153,1,126.943,35.0836,20,69,127.847,351.119,39,105
4154,1,125.604,41.1631,18,72,134.56,359.846,51,112
4155,1,126.233,39.8066,19,78,138.796,372.257,56,116
4156,1,125.035,39.8461,21,78,144.719,382.514,49,116
4157,1,122.165,63.527,21,90,145.14,382.625,44,115
4158,1,120.773,75.0139,23,86,147.309,382.049,39,120
4159,1,121.935,74.9789,25,86,147.466,379.325,39,124
4160,1,128.386,72.4702,24,77,141.542,377.759,29,128
4161,1,140.045,38.6804,36,71,140.193,379.02,30,127
4162,1,143.879,32.4892,30,68,135.021,379.728,38,121
4163,1,145.7,32.2022,27,69,133.314,379.623,46,122
4164,1,151.796,30.8664,17,74,129.579,376.449,45,120
4165,1,156.675,30.022,17,77,125.489,370.014,43,116
4166,1,158.547,16.659,15,75,121.349,363.131,37,125
4167,1,159.832,15.4537,17,80,118.041,355.295,37,121
4168,1,162.19,17.2274,21,82,117.301,348.765,39,105
4169,1,164.72,15.7475,27,78,111.122,347.957,53,102
4170,1,169.445,18.8264,37,64,109.327,350.042,57,95
4171,1,167.243,14.4969,29,63,107.558,350.54,61,91
4172,1,166,14.7731,27,62,100.516,346.571,65,74
4173,1,162.952,14.4145,26,64,92.5495,345.285,59,65
4174,1,158.696,13.6322,27,68,78.3733,343.923,43,67
4175,1,152.01,12.2346,20,75,69.5201,343.502,39,71
4176,1,150.244,24.775,20,81,64.0861,340.089,47,79
4177,1,149.028,24.8167,24,81,59.5361,337.393,49,81
4178,1,144.553,30.6578,21,76,49.2948,328.802,47,80
4179,1,141.553,30.0795,18,69,41.8699,324.662,35,83
4180,1,138.521,30.4084,19,68,33.1518,328.317,35,95
4181,1,137.116,36.5398,17,71,30.452,328.088,33,97
4182,1,133.973,61.0133,15,80,21.991,328.42,24,95
4183,1,131.985,68.765,14,84,17.0637,328.212,19,97
4184,1,129.422,77.2676,16,84,12.084,332.048,31,107
4185,1,127.681,77.3197,15,84,9.41975,336.452,30,112
4186,1,126.481,79.0253,17,86,5.47698,336.735,23,110
4187,1,124.702,80.9508,18,87,1.74236,338.876,20,113
4188,1,122.275,86.6023,18,90,0.99052,351.81,27,127
4189,1,120.61,83.5583,19,85,-0.0230474,354.333,24,126
4190,1,119.453,83.799,19,84,-0.210598,356.479,23,128
4191,0,-1,-1,-1,-1,-1,-1,-1,-1
4192,0,-1,-1,-1,-1,-1,-1,-1,-1
4193,0,-1,-1,-1,-1,-1,-1,-1,-1
4194,0,-1,-1,-1,-1,-1,-1,-1,-1
4195,0,-1,-1,-1,-1,-1,-1,-1,-1
4196,0,-1,-1,-1,-1,-1,-1,-1,-1
4197,0,-1,-1,-1,-1,-1,-1,-1,-1
4198,0,-1,-1,-1,-1,-1,-1,-1,-1
4199,0,-1,-1,-1,-1,-1,-1,-1,-1
4200,0,-1,-1,-1,-1,-1,-1,-1,-1
4201,0,-1,-1,-1,-1,-1,-1,-1,-1
4202,0,-1,-1,-1,-1,-1,-1,-1,-1
4203,0,-1,-1,-1,-1,-1,-1,-1,-1
4204,0,-1,-1,-1,-1,-1,-1,-1,-1
4205,0,-1,-1,-1,-1,-1,-1,-1,-1
4206,0,-1,-1,-1,-1,-1,-1,-1,-1
4207,0,-1,-1,-1,-1,-1,-1,-1,-1
4208,1,121.964,73.5072,17,63,94.6778,326.594,28,124
4209,1,121.922,75.6085,17,63,93.3358,328.905,25,126
4210,1,118.025,99.9338,19,75,93.335,328.777,25,127
4211,1,115.533,114.669,23,81,94.2438,330.168,23,126
4212,1,113.17,124.041,19,83,92.4673,333.599,27,129
4213,1,111.482,126.005,16,83,92.037,335.99,28,130
4214,1,109.236,129.12,14,87,91.6558,344.187,25,124
4215,1,108.687,128.753,15,89,91.6627,345.047,27,117
4216,1,106.48,128.428,11,91,91.6607,344.801,25,119
4217,1,105.375,128.457,13,91,92.0389,336.24,28,118
4218,1,102.061,128.542,15,91,93.2572,315.859,29,107
4219,1,102.061,128.542,15,91,95.5423,315.311,28,111
4220,1,100.989,112.711,17,83,95.9921,312.674,25,111
4221,1,102.082,121.441,19,88,98.2856,307.605,20,109
4222,1,99.8538,127.263,19,88,100.606,302.343,17,108
4223,1,98.7485,134.882,17,88,102.484,297.571,17,103
4224,1,97.6457,129.418,15,87,101.559,294.57,23,105
4225,1,97.6491,132.833,15,89,100.621,294.719,21,104
4226,1,93.8815,150.418,20,95,100.615,297.865,21,101
4227,1,94.4265,151.502,19,89,100.607,301.532,21,104
4228,1,97.1366,157.616,20,85,100.604,303.288,21,101
4229,1,97.6794,163.174,19,84,100.6,305.036,21,98
4230,1,97.6792,162.995,19,85,99.6625,316.186,23,104
4231,1,96.5955,155.637,17,86,97.8356,319.468,27,109
4232,1,97.1249,149.791,16,88,99.2036,318.804,26,114
4233,1,96.5871,151.451,13,89,99.6634,315.268,27,111
4234,1,95.5116,153.118,15,90,103.379,305.408,33,105
4235,1,96.0441,150.366,16,95,104.769,305.258,32,106
4236,1,97.1202,146.665,16,95,108.945,304.943,27,108
4237,1,100.382,143.627,14,91,110.831,302.632,23,105
4238,1,100.915,149.333,17,90,113.251,296.624,26,109
4239,1,102.014,144.143,19,88,112.807,294.984,31,101
4240,1,104.316,119.447,19,88,113.763,293.873,37,109
4241,1,105.501,107.66,17,88,113.326,291.809,36,114
4242,1,107.806,101.023,21,91,111.919,291.412,37,117
4243,1,107.806,101.023,21,91,110.021,292.678,37,118
4244,1,110.766,88.989,20,90,108.118,294.903,37,122
4245,1,114.001,60.5633,19,75,105.754,297.669,34,122
4246,1,117.744,46.9519,17,77,103.876,299.189,32,121
4247,1,119.661,39.355,14,81,104.349,298.094,33,119
4248,1,120.276,38.4419,15,85,104.315,303.784,31,117
4249,1,124.038,30.4451,15,80,103.809,311.401,30,120
4250,1,126.803,15.2164,11,76,104.231,317.709,29,122
4251,1,127.42,14.9625,12,77,103.309,319.153,27,121
4252,1,129.319,12.3346,11,78,102.396,319.292,29,120
4253,1,129.313,12.5681,11,77,101.483,319.432,31,119
4254,1,129.372,10.229,11,77,97.843,326.821,35,122
4255,1,129.449,7.1747,11,80,96.049,331.546,37,125
4256,1,126.702,-7.24957,14,81,95.6007,331.93,36,122
4257,1,122.401,-9.98738,19,93,95.6007,331.93,36,122
4258,1,119.183,-3.85005,20,68,96.9576,336.198,45,118
4259,1,121.001,-1.52559,21,68,96.9664,340.561,49,113
4260,1,120.992,-1.04818,17,66,96.9745,344.636,49,110
4261,1,120.369,-0.787064,16,65,96.0873,344.275,47,113
4262,1,119.701,2.09069,19,63,92.0857,342.458,40,118
4263,1,114.514,21.4193,19,71,88.9755,342.112,31,121
4264,1,111.965,32.4345,19,73,88.061,339.89,29,119
4265,1,110.84,24.7538,17,57,87.1388,337.408,31,119
4266,1,103.414,66.8817,21,77,84.8739,335.174,34,117
4267,1,98.749,67.2382,21,76,84.0153,337.309,36,120
4268,1,91.7865,71.8966,21,75,83.5651,337.063,35,122
4269,1,84.9629,82.9563,17,73,82.2297,337.2,34,121
4270,1,78.434,102.645,25,77,80.8924,337.211,31,121
4271,1,73.1709,118.724,27,76,80.8194,333.575,33,120
4272,1,69.9636,123.442,29,72,83.4078,327.85,31,115
4273,1,69.4522,124.991,30,64,87.065,331.753,35,114
4274,1,70.5551,124.963,28,64,86.3409,344.106,37,115
4275,1,71.0971,124.565,27,66,86.6793,336.411,38,107
4276,1,72.0707,119.141,25,74,87.9963,334.519,33,102
4277,1,73.1933,119.692,23,81,88.5516,343.842,34,107
4278,1,75.2468,111.839,19,81,84.7906,357.798,39,112
4279,1,77.4736,111.386,19,83,80.1434,364.45,40,116
4280,1,78.5915,111.356,17,83,75.1482,371.229,36,118
4281,1,80.6846,102.383,17,78,70.0233,371.605,28,115
4282,1,81.6203,89.6303,15,71,63.6302,372.102,29,111
4283,1,81.6018,88.4038,15,77,57.2659,381.58,43,118
4284,1,82.7377,87.9611,17,79,52.7885,399.65,46,124
4285,1,80.3944,84.3299,21,77,53.2306,400.187,47,119
4286,1,80.3112,79.1541,27,72,54.0202,399.539,45,125
4287,1,80.2239,73.7212,25,68,53.8269,395.969,41,128
4288,1,72.6143,69.527,16,69,57.0938,394.977,25,127
4289,1,69.7175,69.616,17,69,61.4419,399.298,19,127
4290,1,65.0607,68.9128,15,73,68.065,399.491,35,125
4291,1,62.1252,67.7318,18,79,71.353,398.833,43,131
4292,1,62.7236,29.8093,15,82,73.1632,390.31,40,129
4293,1,58.632,-3.77884,16,77,75.8364,380.814,35,124
4294,1,56.1471,-4.40511,14,80,77.6641,369.016,36,117
4295,1,55.3801,-8.70109,15,78,81.4253,363.737,49,112
4296,1,53.7128,-3.59761,18,77,83.9822,361.482,59,101
4297,1,53.1514,-2.14421,19,71,83.9902,361.954,59,97
4298,1,51.1805,25.6637,22,72,83.9902,361.954,55,97
4299,1,50.6719,27.9547,21,62,78.0319,366.452,45,99
4300,1,52.6127,15.9688,17,64,60.8542,367.256,37,93
4301,1,52.5863,15.2749,17,67,53.5614,367.3,50,93
4302,1,55.3886,25.7466,17,71,49.9865,357.083,45,90
4303,1,58.1129,35.1462,17,69,45.901,331.996,43,75
4304,1,63.0875,41.8928,21,68,33.0223,320.373,34,77
4305,1,64.7511,37.8326,20,66,25.1219,317.47,35,80
4306,1,69.0776,44.1301,19,67,19.9405,320.245,31,99
4307,1,71.4,42.0618,17,66,18.507,324.375,27,107
4308,1,73.2032,69.9318,17,77,14.8446,313.791,21,99
4309,1,76.8604,79.2573,19,72,10.4246,305.51,21,102
4310,1,86.1945,90.5185,19,76,3.90382,295.336,29,108
4311,1,88.6546,110.294,15,87,-1.05759,292.114,31,112
4312,1,92.6406,121.497,18,89,-2.83262,284.247,29,109
4313,1,95.9257,103.155,14,72,-7.09074,283.744,26,113
4314,1,103.159,130.037,13,83,-8.0865,283.198,24,117
4315,1,107.546,133.338,13,85,-8.0865,283.198,24,117
4316,1,111.762,148.704,21,92,-9.01937,283.21,22,117
4317,1,114.441,151.024,24,89,-12.1456,280.446,16,117
4318,1,121.486,151.039,21,88,-11.9418,305.494,10,124
4319,1,127.275,157.635,16,91,-14.364,304.321,5,123
4320,1,133.604,161.993,22,96,-8.32756,272.736,26,91
4321,1,136.749,164.249,20,93,-7.92801,276.292,26,46
4322,1,145.859,164.578,13,90,-8.21538,273.735,26,44
4323,1,149.11,163.968,15,93,-8.50431,271.163,26,42
4324,1,154.492,163.845,21,93,-2.84701,219.313,3,4
4325,1,157.714,163.951,19,92,-2.84701,219.313,3,4
4326,1,167.371,164.447,17,88,-2.84701,219.313,3,4
4327,1,172.027,167.197,14,92,-2.84701,219.313,3,4
4328,1,187.119,75.7503,9,43,178.623,172.364,19,52
4329,1,189.685,87.5227,7,46,179.533,174.455,21,50
4330,1,194.378,86.7691,11,49,185.407,174.503,14,49
4331,1,198.187,82.9364,13,47,190.228,174.397,9,49
4332,0,-1,-1,-1,-1,-1,-1,-1,-1
4333,0,-1,-1,-1,-1,-1,-1,-1,-1
4334,0,-1,-1,-1,-1,-1,-1,-1,-1
4335,0,-1,-1,-1,-1,-1,-1,-1,-1
4336,0,-1,-1,-1,-1,-1,-1,-1,-1
4337,0,-1,-1,-1,-1,-1,-1,-1,-1
4338,0,-1,-1,-1,-1,-1,-1,-1,-1
4339,0,-1,-1,-1,-1,-1,-1,-1,-1
4340,0,-1,-1,-1,-1,-1,-1,-1,-1
4341,0,-1,-1,-1,-1,-1,-1,-1,-1
4342,0,-1,-1,-1,-1,-1,-1,-1,-1
4343,0,-1,-1,-1,-1,-1,-1,-1,-1
4344,0,-1,-1,-1,-1,-1,-1,-1,-1
4345,0,-1,-1,-1,-1,-1,-1,-1,-1
4346,0,-1,-1,-1,-1,-1,-1,-1,-1
4347,0,-1,-1,-1,-1,-1,-1,-1,-1
4348,0,-1,-1,-1,-1,-1,-1,-1,-1
4349,0,-1,-1,-1,-1,-1,-1,-1,-1
4350,0,-1,-1,-1,-1,-1,-1,-1,-1
4351,0,-1,-1,-1,-1,-1,-1,-1,-1
4352,0,-1,-1,-1,-1,-1,-1,-1,-1
4353,0,-1,-1,-1,-1,-1,-1,-1,-1
4354,0,-1,-1,-1,-1,-1,-1,-1,-1
4355,0,-1,-1,-1,-1,-1,-1,-1,-1
4356,0,-1,-1,-1,-1,-1,-1,-1,-1
4357,0,-1,-1,-1,-1,-1,-1,-1,-1
4358,0,-1,-1,-1,-1,-1,-1,-1,-1
4359,0,-1,-1,-1,-1,-1,-1,-1,-1
4360,0,-1,-1,-1,-1,-1,-1,-1,-1
4361,0,-1,-1,-1,-1,-1,-1,-1,-1
4362,0,-1,-1,-1,-1,-1,-1,-1,-1
4363,0,-1,-1,-1,-1,-1,-1,-1,-1
4364,0,-1,-1,-1,-1,-1,-1,-1,-1
4365,0,-1,-1,-1,-1,-1,-1,-1,-1
4366,0,-1,-1,-1,-1,-1,-1,-1,-1
4367,0,-1,-1,-1,-1,-1,-1,-1,-1
4368,0,-1,-1,-1,-1,-1,-1,-1,-1
4369,0,-1,-1,-1,-1,-1,-1,-1,-1
4370,0,-1,-1,-1,-1,-1,-1,-1,-1
4371,0,-1,-1,-1,-1,-1,-1,-1,-1
4372,0,-1,-1,-1,-1,-1,-1,-1,-1
4373,0,-1,-1,-1,-1,-1,-1,-1,-1
4374,0,-1,-1,-1,-1,-1,-1,-1,-1
4375,0,-1,-1,-1,-1,-1,-1,-1,-1
4376,0,-1,-1,-1,-1,-1,-1,-1,-1
4377,0,-1,-1,-1,-1,-1,-1,-1,-1
4378,0,-1,-1,-1,-1,-1,-1,-1,-1
4379,0,-1,-1,-1,-1,-1,-1,-1,-1
4380,0,-1,-1,-1,-1,-1,-1,-1,-1
4381,0,-1,-1,-1,-1,-1,-1,-1,-1
4382,0,-1,-1,-1,-1,-1,-1,-1,-1
4383,0,-1,-1,-1,-1,-1,-1,-1,-1
4384,0,-1,-1,-1,-1,-1,-1,-1,-1
4385,0,-1,-1,-1,-1,-1,-1,-1,-1
4386,0,-1,-1,-1,-1,-1,-1,-1,-1
4387,0,-1,-1,-1,-1,-1,-1,-1,-1
4388,0,-1,-1,-1,-1,-1,-1,-1,-1
4389,0,-1,-1,-1,-1,-1,-1,-1,-1
4390,0,-1,-1,-1,-1,-1,-1,-1,-1
4391,0,-1,-1,-1,-1,-1,-1,-1,-1
4392,0,-1,-1,-1,-1,-1,-1,-1,-1
4393,0,-1,-1,-1,-1,-1,-1,-1,-1
4394,0,-1,-1,-1,-1,-1,-1,-1,-1
4395,0,-1,-1,-1,-1,-1,-1,-1,-1
4396,0,-1,-1,-1,-1,-1,-1,-1,-1
4397,0,-1,-1,-1,-1,-1,-1,-1,-1
4398,0,-1,-1,-1,-1,-1,-1,-1,-1
4399,0,-1,-1,-1,-1,-1,-1,-1,-1
4400,0,-1,-1,-1,-1,-1,-1,-1,-1
4401,0,-1,-1,-1,-1,-1,-1,-1,-1
4402,0,-1,-1,-1,-1,-1,-1,-1,-1
4403,0,-1,-1,-1,-1,-1,-1,-1,-1
4404,0,-1,-1,-1,-1,-1,-1,-1,-1
4405,0,-1,-1,-1,-1,-1,-1,-1,-1
4406,0,-1,-1,-1,-1,-1,-1,-1,-1
4407,0,-1,-1,-1,-1,-1,-1,-1,-1
4408,0,-1,-1,-1,-1,-1,-1,-1,-1
4409,1,93.1039,103.233,19,92,123.886,334.961,25,126
4410,1,93.1029,103.034,19,93,123.886,334.961,27,126
4411,1,93.6673,103.018,20,93,122.987,334.969,27,126
4412,1,93.1119,104.827,19,94,122.544,334.721,28,128
4413,1,93.1119,104.827,19,94,121.644,334.729,28,128
4414,1,93.1119,104.827,19,94,121.644,334.729,28,128
4415,1,93.1119,104.827,19,94,120.772,333.602,30,127
4416,1,93.1119,104.827,19,94,120.772,333.602,30,127
4417,1,93.1119,104.827,19,94,120.744,334.737,30,128
4418,1,93.1109,104.628,19,95,120.716,335.868,30,129
4419,1,93.1109,104.628,19,95,120.716,335.868,30,129
4420,1,93.6745,104.612,20,95,120.716,335.868,30,129
4421,1,94.2381,104.597,21,95,120.716,335.868,30,129
4422,1,94.8017,104.581,20,95,120.237,337.126,29,129
4423,1,95.3654,104.565,19,95,120.255,336.374,29,125
4424,1,94.8024,104.78,18,94,118.614,329.437,29,120
4425,1,95.9292,104.55,18,95,117.908,320.049,27,113
4426,1,96.4934,104.733,17,94,118.416,317.697,30,111
4427,1,97.0574,104.916,16,93,117.549,315.347,28,109
4428,1,98.7488,101.277,15,91,118.058,312.97,25,107
4429,1,100.444,102.23,14,86,118.064,312.706,27,109
4430,1,104.4,102.719,19,83,118.114,310.32,27,107
4431,1,104.431,96.4911,19,84,117.669,309.527,28,113
4432,1,109.179,74.5243,23,80,116.293,309.009,27,117
4433,1,111.544,70.4493,19,79,115.32,311.676,29,117
4434,1,115.764,60.508,24,75,110.672,314.76,35,114
4435,1,120.482,59.4987,22,79,108.779,319.879,39,115
4436,1,125.751,34.674,16,71,108.748,322.731,39,113
4437,1,131.27,30.6534,21,78,108.748,322.731,39,113
4438,1,141.271,20.9542,27,79,107.789,327.623,37,115
4439,1,145.25,12.4728,29,75,107.314,329.922,38,117
4440,1,146.219,-12.815,29,61,108.594,336.599,47,114
4441,1,146.78,-11.1358,30,54,108.05,345.655,54,111
4442,1,149.503,-1.37009,27,53,109.303,352.103,57,108
4443,1,153.357,-18.4578,20,43,107.98,352.354,58,106
4444,1,149.836,5.50282,24,54,105.782,352.128,57,98
4445,1,147.726,11.9185,25,57,102.251,355.285,49,112
4446,1,143.287,15.7999,22,51,92.6372,357.744,31,112
4447,1,142.599,17.9091,25,52,89.2243,364.628,27,114
4448,1,134.143,35.517,20,56,83.3214,372.912,21,123
4449,1,128.124,35.9423,18,55,81.5705,370.962,25,120
4450,1,120.917,36.1826,22,55,77.2666,370.293,27,126
4451,1,113.537,96.0302,19,85,73.8737,371.583,27,125
4452,1,106.12,99.0631,18,81,68.3169,371.73,36,124
4453,1,101.002,106,17,87,67.0814,373.002,35,123
4454,1,94.1969,94.3549,17,86,61.1042,372.921,29,124
4455,1,90.3609,113.586,14,90,56.8076,372.255,23,130
4456,1,82.1077,121.968,23,88,52.5258,371.934,25,133
4457,1,77.8275,129.927,27,87,48.1412,369.883,27,131
4458,1,69.5993,130.518,16,85,44.7257,369.903,31,131
4459,1,61.4395,132.621,17,85,42.8829,367.829,27,129
4460,1,56.5771,134.254,18,87,39.0827,362.362,19,126
